Goal,Initial,Mis. Path Cost,Mis. # Nodes,Mis.Time(mili),Mis. Seq.,Man. Path Cost,Man. # Nodes,Man.Time(mili),Man. Seq.,
123456780,728643150,16,496,4,Swap 7 & 4->Swap 6 & 3->Swap 6 & 2->Swap 8 & 5->Swap 8 & 6->Swap 7 & 1->Swap 4 & 1->Swap 6 & 4->Swap 2 & 8->Swap 4 & 6->Swap 3 & 8->Swap 8 & 6->Swap 5 & 8->Swap 1 & 4->Swap 1 & 7->Swap 4 & 7->DONE,16,78,1,Swap 7 & 4->Swap 6 & 3->Swap 6 & 2->Swap 8 & 5->Swap 8 & 6->Swap 7 & 1->Swap 4 & 1->Swap 6 & 4->Swap 2 & 8->Swap 3 & 8->Swap 4 & 6->Swap 8 & 6->Swap 5 & 8->Swap 4 & 7->Swap 1 & 7->Swap 1 & 4->DONE,
123456780,123456780,0,0,0,DONE,0,0,0,DONE,
123456780,213786450,12,34,0,Swap 2 & 1->Swap 8 & 5->Swap 6 & 3->Swap 3 & 8->Swap 8 & 6->Swap 6 & 3->Swap 3 & 8->Swap 8 & 6->Swap 7 & 4->Swap 1 & 2->Swap 4 & 7->Swap 5 & 8->DONE,12,34,0,Swap 2 & 1->Swap 8 & 5->Swap 6 & 3->Swap 3 & 8->Swap 8 & 6->Swap 6 & 3->Swap 3 & 8->Swap 8 & 6->Swap 7 & 4->Swap 1 & 2->Swap 4 & 7->Swap 5 & 8->DONE,
123456780,132758406,12,45,0,Swap 0 & 8->Swap 6 & 5->Swap 7 & 4->Swap 3 & 2->Swap 8 & 0->Swap 0 & 8->Swap 5 & 6->Swap 8 & 6->Swap 2 & 3->Swap 4 & 7->Swap 6 & 8->Swap 8 & 0->DONE,12,45,1,Swap 0 & 8->Swap 6 & 5->Swap 7 & 4->Swap 3 & 2->Swap 8 & 0->Swap 0 & 8->Swap 5 & 6->Swap 8 & 6->Swap 2 & 3->Swap 4 & 7->Swap 6 & 8->Swap 8 & 0->DONE,
123456780,726153480,12,34,0,Swap 7 & 4->Swap 8 & 5->Swap 5 & 8->Swap 6 & 3->Swap 3 & 6->Swap 6 & 3->Swap 6 & 2->Swap 7 & 1->Swap 2 & 6->Swap 3 & 6->Swap 1 & 7->Swap 4 & 7->DONE,12,34,1,Swap 7 & 4->Swap 8 & 5->Swap 5 & 8->Swap 6 & 3->Swap 3 & 6->Swap 6 & 3->Swap 6 & 2->Swap 7 & 1->Swap 2 & 6->Swap 1 & 7->Swap 3 & 6->Swap 4 & 7->DONE,
123456780,13862574,26,6633,39,Swap 5 & 2->Swap 8 & 2->Swap 5 & 1->Swap 6 & 8->Swap 2 & 6->Swap 0 & 8->Swap 8 & 6->Swap 6 & 0->Swap 6 & 2->Swap 6 & 4->Swap 8 & 7->Swap 2 & 4->Swap 0 & 4->Swap 0 & 2->Swap 0 & 6->Swap 0 & 5->Swap 8 & 5->Swap 1 & 0->Swap 2 & 6->Swap 2 & 0->Swap 4 & 7->Swap 4 & 5->Swap 4 & 8->Swap 5 & 0->Swap 7 & 0->Swap 7 & 8->DONE,26,121,1,Swap 5 & 2->Swap 8 & 2->Swap 5 & 1->Swap 6 & 8->Swap 2 & 6->Swap 0 & 8->Swap 8 & 6->Swap 6 & 0->Swap 6 & 2->Swap 6 & 4->Swap 8 & 7->Swap 2 & 4->Swap 0 & 4->Swap 0 & 2->Swap 0 & 6->Swap 0 & 5->Swap 8 & 5->Swap 1 & 0->Swap 5 & 8->Swap 2 & 6->Swap 2 & 0->Swap 7 & 8->Swap 8 & 0->Swap 4 & 0->Swap 4 & 8->Swap 4 & 5->DONE,
123456780,123056874,14,546,2,Swap 7 & 4->Swap 8 & 4->Swap 0 & 4->Swap 0 & 5->Swap 5 & 0->Swap 0 & 5->Swap 0 & 7->Swap 5 & 7->Swap 8 & 0->Swap 7 & 0->Swap 4 & 0->Swap 5 & 8->Swap 4 & 8->Swap 4 & 5->DONE,14,122,1,Swap 7 & 4->Swap 8 & 4->Swap 0 & 4->Swap 0 & 5->Swap 5 & 0->Swap 0 & 5->Swap 0 & 7->Swap 5 & 7->Swap 4 & 7->Swap 4 & 8->Swap 4 & 0->Swap 8 & 0->Swap 7 & 0->Swap 7 & 8->DONE,
123456780,642185730,20,338,2,Swap 8 & 5->Swap 4 & 1->Swap 0 & 5->Swap 5 & 0->Swap 0 & 5->Swap 8 & 1->Swap 6 & 3->Swap 6 & 2->Swap 5 & 3->Swap 3 & 0->Swap 3 & 1->Swap 6 & 4->Swap 1 & 3->Swap 1 & 8->Swap 3 & 8->Swap 5 & 3->Swap 4 & 6->Swap 1 & 4->Swap 2 & 6->Swap 3 & 6->DONE,20,67,0,Swap 8 & 5->Swap 4 & 1->Swap 0 & 5->Swap 5 & 0->Swap 0 & 5->Swap 8 & 1->Swap 6 & 3->Swap 6 & 2->Swap 5 & 3->Swap 3 & 0->Swap 3 & 1->Swap 6 & 4->Swap 1 & 3->Swap 1 & 8->Swap 1 & 6->Swap 3 & 8->Swap 3 & 4->Swap 2 & 3->Swap 4 & 6->Swap 5 & 6->DONE,
123456780,258730146,24,3512,17,Swap 7 & 4->Swap 2 & 1->Swap 6 & 3->Swap 5 & 1->Swap 8 & 1->Swap 3 & 6->Swap 6 & 3->Swap 3 & 8->Swap 7 & 2->Swap 1 & 4->Swap 3 & 5->Swap 5 & 3->Swap 8 & 6->Swap 0 & 6->Swap 2 & 7->Swap 6 & 0->Swap 1 & 7->Swap 6 & 3->Swap 5 & 2->Swap 3 & 8->Swap 8 & 6->Swap 4 & 8->Swap 1 & 5->Swap 4 & 5->DONE,24,165,1,Swap 7 & 4->Swap 2 & 1->Swap 6 & 3->Swap 5 & 1->Swap 8 & 1->Swap 3 & 6->Swap 6 & 3->Swap 3 & 8->Swap 7 & 2->Swap 1 & 4->Swap 3 & 5->Swap 5 & 3->Swap 8 & 6->Swap 0 & 6->Swap 2 & 7->Swap 3 & 5->Swap 8 & 3->Swap 1 & 7->Swap 6 & 0->Swap 8 & 2->Swap 1 & 8->Swap 7 & 8->Swap 4 & 8->Swap 4 & 7->DONE,
123456780,347250168,18,3420,16,Swap 7 & 4->Swap 7 & 1->Swap 0 & 6->Swap 2 & 7->Swap 3 & 7->Swap 4 & 1->Swap 6 & 8->Swap 4 & 2->Swap 3 & 4->Swap 8 & 6->Swap 6 & 0->Swap 7 & 4->Swap 7 & 3->Swap 2 & 7->Swap 1 & 7->Swap 4 & 3->Swap 4 & 2->Swap 1 & 4->DONE,18,100,1,Swap 7 & 4->Swap 7 & 1->Swap 0 & 6->Swap 2 & 7->Swap 3 & 7->Swap 4 & 1->Swap 6 & 8->Swap 4 & 2->Swap 3 & 4->Swap 4 & 3->Swap 2 & 4->Swap 7 & 3->Swap 7 & 2->Swap 8 & 6->Swap 6 & 0->Swap 4 & 7->Swap 1 & 7->Swap 1 & 4->DONE,
123456780,812740356,24,654,1,Swap 8 & 5->Swap 7 & 4->Swap 6 & 3->Swap 8 & 2->Swap 5 & 4->Swap 3 & 2->Swap 0 & 2->Swap 7 & 1->Swap 2 & 0->Swap 2 & 6->Swap 4 & 5->Swap 0 & 6->Swap 1 & 7->Swap 3 & 7->Swap 4 & 3->Swap 7 & 4->Swap 8 & 1->Swap 6 & 0->Swap 1 & 8->Swap 3 & 7->Swap 4 & 3->Swap 3 & 8->Swap 2 & 3->Swap 5 & 8->DONE,24,78,1,Swap 8 & 5->Swap 7 & 4->Swap 6 & 3->Swap 8 & 2->Swap 5 & 4->Swap 3 & 2->Swap 0 & 2->Swap 7 & 1->Swap 2 & 0->Swap 2 & 6->Swap 4 & 5->Swap 0 & 6->Swap 1 & 7->Swap 3 & 7->Swap 4 & 3->Swap 7 & 4->Swap 8 & 1->Swap 1 & 8->Swap 3 & 7->Swap 4 & 3->Swap 3 & 8->Swap 2 & 3->Swap 5 & 8->Swap 6 & 0->DONE,
123456780,516823740,16,249,0,Swap 6 & 3->Swap 2 & 1->Swap 3 & 6->Swap 5 & 4->Swap 8 & 4->Swap 5 & 2->Swap 7 & 2->Swap 2 & 7->Swap 6 & 3->Swap 8 & 2->Swap 3 & 6->Swap 1 & 5->Swap 2 & 8->Swap 4 & 8->Swap 4 & 2->Swap 2 & 5->DONE,16,77,0,Swap 6 & 3->Swap 2 & 1->Swap 3 & 6->Swap 5 & 4->Swap 8 & 4->Swap 5 & 2->Swap 7 & 2->Swap 2 & 7->Swap 6 & 3->Swap 8 & 2->Swap 1 & 5->Swap 2 & 5->Swap 3 & 6->Swap 7 & 8->Swap 4 & 8->Swap 4 & 7->DONE,
123456780,715032648,30,8251,47,Swap 0 & 6->Swap 8 & 7->Swap 2 & 1->Swap 5 & 1->Swap 4 & 2->Swap 1 & 2->Swap 7 & 8->Swap 8 & 2->Swap 1 & 4->Swap 8 & 5->Swap 5 & 8->Swap 0 & 8->Swap 3 & 5->Swap 0 & 3->Swap 6 & 2->Swap 0 & 1->Swap 7 & 4->Swap 2 & 8->Swap 7 & 0->Swap 6 & 4->Swap 2 & 3->Swap 1 & 7->Swap 2 & 7->Swap 3 & 5->Swap 4 & 7->Swap 7 & 6->Swap 8 & 6->Swap 4 & 0->Swap 5 & 0->Swap 6 & 0->DONE,30,111,1,Swap 0 & 6->Swap 8 & 7->Swap 2 & 1->Swap 5 & 1->Swap 4 & 2->Swap 1 & 2->Swap 7 & 8->Swap 8 & 2->Swap 1 & 4->Swap 8 & 5->Swap 5 & 8->Swap 0 & 8->Swap 3 & 5->Swap 0 & 3->Swap 6 & 2->Swap 0 & 1->Swap 7 & 4->Swap 2 & 8->Swap 7 & 0->Swap 6 & 4->Swap 2 & 5->Swap 6 & 0->Swap 5 & 3->Swap 4 & 0->Swap 8 & 0->Swap 6 & 7->Swap 1 & 6->Swap 2 & 6->Swap 3 & 6->Swap 4 & 7->DONE,
123456780,426718503,22,232,3,Swap 6 & 3->Swap 3 & 5->Swap 2 & 1->Swap 8 & 3->Swap 1 & 2->Swap 6 & 2->Swap 5 & 8->Swap 4 & 1->Swap 0 & 3->Swap 5 & 1->Swap 2 & 6->Swap 0 & 7->Swap 7 & 0->Swap 7 & 5->Swap 8 & 6->Swap 6 & 8->Swap 5 & 7->Swap 1 & 5->Swap 1 & 4->Swap 3 & 8->Swap 3 & 6->Swap 8 & 0->DONE,22,67,1,Swap 6 & 3->Swap 3 & 5->Swap 2 & 1->Swap 8 & 3->Swap 1 & 2->Swap 6 & 2->Swap 5 & 8->Swap 4 & 1->Swap 0 & 3->Swap 5 & 1->Swap 2 & 6->Swap 0 & 7->Swap 7 & 0->Swap 7 & 5->Swap 8 & 6->Swap 6 & 8->Swap 5 & 7->Swap 1 & 5->Swap 1 & 4->Swap 3 & 8->Swap 3 & 6->Swap 8 & 0->DONE,
123456780,428150736,20,600,5,Swap 5 & 4->Swap 0 & 6->Swap 4 & 2->Swap 5 & 1->Swap 8 & 2->Swap 4 & 5->Swap 0 & 8->Swap 8 & 3->Swap 1 & 4->Swap 3 & 0->Swap 2 & 3->Swap 4 & 1->Swap 2 & 5->Swap 1 & 4->Swap 0 & 8->Swap 6 & 8->Swap 8 & 3->Swap 3 & 6->Swap 3 & 0->Swap 6 & 0->DONE,20,143,2,Swap 5 & 4->Swap 0 & 6->Swap 4 & 2->Swap 5 & 1->Swap 8 & 2->Swap 4 & 5->Swap 0 & 8->Swap 8 & 3->Swap 1 & 4->Swap 3 & 0->Swap 2 & 3->Swap 4 & 1->Swap 2 & 5->Swap 1 & 4->Swap 0 & 8->Swap 6 & 8->Swap 8 & 3->Swap 6 & 0->Swap 3 & 0->Swap 3 & 6->DONE,
123456780,135726804,20,129,1,Swap 7 & 4->Swap 7 & 1->Swap 8 & 4->Swap 6 & 5->Swap 5 & 3->Swap 1 & 7->Swap 0 & 3->Swap 3 & 4->Swap 0 & 6->Swap 6 & 0->Swap 0 & 6->Swap 5 & 2->Swap 2 & 5->Swap 3 & 0->Swap 3 & 2->Swap 4 & 0->Swap 5 & 3->Swap 2 & 5->Swap 4 & 8->Swap 4 & 7->DONE,20,56,0,Swap 7 & 4->Swap 7 & 1->Swap 8 & 4->Swap 6 & 5->Swap 5 & 3->Swap 1 & 7->Swap 0 & 3->Swap 3 & 4->Swap 0 & 6->Swap 6 & 0->Swap 0 & 6->Swap 5 & 2->Swap 2 & 5->Swap 3 & 0->Swap 3 & 2->Swap 5 & 3->Swap 2 & 5->Swap 4 & 0->Swap 4 & 8->Swap 4 & 7->DONE,
123456780,358710246,22,1868,17,Swap 8 & 5->Swap 8 & 2->Swap 5 & 2->Swap 3 & 8->Swap 5 & 4->Swap 0 & 6->Swap 0 & 8->Swap 8 & 0->Swap 5 & 1->Swap 4 & 1->Swap 3 & 5->Swap 7 & 4->Swap 2 & 4->Swap 6 & 0->Swap 1 & 5->Swap 2 & 7->Swap 1 & 3->Swap 8 & 3->Swap 4 & 5->Swap 4 & 2->Swap 2 & 8->Swap 5 & 8->DONE,22,121,1,Swap 8 & 5->Swap 8 & 2->Swap 5 & 2->Swap 3 & 8->Swap 5 & 4->Swap 0 & 6->Swap 0 & 8->Swap 8 & 0->Swap 5 & 1->Swap 4 & 1->Swap 3 & 5->Swap 7 & 4->Swap 2 & 4->Swap 1 & 5->Swap 1 & 3->Swap 8 & 3->Swap 6 & 0->Swap 4 & 2->Swap 4 & 7->Swap 5 & 8->Swap 2 & 8->Swap 2 & 5->DONE,
123456780,524317860,20,2656,22,Swap 4 & 1->Swap 3 & 2->Swap 3 & 4->Swap 8 & 7->Swap 5 & 1->Swap 0 & 7->Swap 6 & 1->Swap 7 & 0->Swap 7 & 6->Swap 5 & 3->Swap 1 & 7->Swap 2 & 4->Swap 1 & 3->Swap 1 & 5->Swap 7 & 3->Swap 6 & 7->Swap 7 & 8->Swap 3 & 4->Swap 4 & 6->Swap 4 & 5->DONE,20,122,1,Swap 4 & 1->Swap 3 & 2->Swap 3 & 4->Swap 8 & 7->Swap 5 & 1->Swap 0 & 7->Swap 6 & 1->Swap 7 & 0->Swap 7 & 6->Swap 5 & 3->Swap 1 & 7->Swap 2 & 4->Swap 1 & 3->Swap 1 & 5->Swap 7 & 3->Swap 3 & 4->Swap 6 & 7->Swap 4 & 6->Swap 4 & 5->Swap 7 & 8->DONE,
123456780,741280356,30,2118,10,Swap 6 & 5->Swap 5 & 3->Swap 3 & 6->Swap 3 & 4->Swap 0 & 6->Swap 3 & 1->Swap 1 & 3->Swap 4 & 3->Swap 6 & 8->Swap 3 & 4->Swap 8 & 0->Swap 0 & 8->Swap 5 & 2->Swap 8 & 6->Swap 4 & 5->Swap 2 & 4->Swap 7 & 3->Swap 2 & 1->Swap 7 & 2->Swap 8 & 5->Swap 4 & 1->Swap 5 & 8->Swap 6 & 0->Swap 2 & 7->Swap 3 & 7->Swap 5 & 4->Swap 4 & 3->Swap 3 & 5->Swap 1 & 3->Swap 1 & 2->DONE,30,110,0,Swap 6 & 5->Swap 5 & 3->Swap 3 & 6->Swap 3 & 4->Swap 0 & 6->Swap 3 & 1->Swap 1 & 3->Swap 4 & 3->Swap 6 & 8->Swap 3 & 4->Swap 8 & 0->Swap 0 & 8->Swap 5 & 2->Swap 8 & 6->Swap 4 & 5->Swap 2 & 4->Swap 7 & 3->Swap 2 & 1->Swap 7 & 2->Swap 8 & 5->Swap 4 & 1->Swap 2 & 7->Swap 4 & 2->Swap 3 & 7->Swap 3 & 4->Swap 5 & 8->Swap 6 & 0->Swap 2 & 3->Swap 1 & 3->Swap 1 & 2->DONE,
123456780,123746850,8,56,0,Swap 7 & 4->Swap 4 & 7->Swap 5 & 4->Swap 7 & 5->Swap 8 & 5->Swap 4 & 7->Swap 5 & 7->Swap 7 & 8->DONE,8,34,0,Swap 7 & 4->Swap 4 & 7->Swap 5 & 4->Swap 7 & 5->Swap 8 & 5->Swap 8 & 7->Swap 4 & 8->Swap 5 & 8->DONE,
123456780,132405876,12,45,0,Swap 0 & 6->Swap 8 & 7->Swap 5 & 2->Swap 0 & 2->Swap 3 & 5->Swap 6 & 7->Swap 7 & 6->Swap 2 & 5->Swap 2 & 3->Swap 7 & 8->Swap 5 & 0->Swap 6 & 0->DONE,12,45,0,Swap 0 & 6->Swap 8 & 7->Swap 5 & 2->Swap 0 & 2->Swap 3 & 5->Swap 6 & 7->Swap 7 & 6->Swap 2 & 5->Swap 2 & 3->Swap 5 & 0->Swap 6 & 0->Swap 7 & 8->DONE,
123456780,158403726,14,204,1,Swap 5 & 2->Swap 6 & 2->Swap 0 & 2->Swap 8 & 6->Swap 0 & 3->Swap 3 & 8->Swap 2 & 6->Swap 8 & 0->Swap 0 & 3->Swap 3 & 8->Swap 8 & 0->Swap 6 & 0->Swap 2 & 8->Swap 2 & 5->DONE,14,56,0,Swap 5 & 2->Swap 6 & 2->Swap 0 & 2->Swap 8 & 6->Swap 0 & 3->Swap 3 & 8->Swap 2 & 6->Swap 8 & 0->Swap 0 & 3->Swap 3 & 8->Swap 2 & 0->Swap 2 & 5->Swap 6 & 8->Swap 8 & 0->DONE,
123456780,438521076,20,1584,4,Swap 4 & 1->Swap 8 & 5->Swap 8 & 2->Swap 3 & 8->Swap 2 & 1->Swap 0 & 5->Swap 5 & 6->Swap 0 & 7->Swap 5 & 1->Swap 6 & 1->Swap 5 & 2->Swap 1 & 6->Swap 6 & 1->Swap 8 & 3->Swap 7 & 0->Swap 1 & 0->Swap 2 & 8->Swap 1 & 8->Swap 1 & 5->Swap 1 & 4->DONE,20,110,1,Swap 4 & 1->Swap 8 & 5->Swap 8 & 2->Swap 3 & 8->Swap 2 & 1->Swap 0 & 5->Swap 5 & 6->Swap 0 & 7->Swap 5 & 1->Swap 6 & 1->Swap 5 & 2->Swap 1 & 6->Swap 8 & 3->Swap 2 & 8->Swap 7 & 0->Swap 1 & 8->Swap 1 & 5->Swap 1 & 4->Swap 6 & 8->Swap 8 & 0->DONE,
123456780,423156780,2,12,0,Swap 4 & 1->Swap 1 & 4->DONE,2,12,0,Swap 4 & 1->Swap 1 & 4->DONE,
123456780,132750846,8,56,0,Swap 7 & 4->Swap 3 & 2->Swap 8 & 4->Swap 0 & 6->Swap 2 & 3->Swap 6 & 0->Swap 4 & 8->Swap 4 & 7->DONE,8,45,0,Swap 7 & 4->Swap 3 & 2->Swap 8 & 4->Swap 0 & 6->Swap 2 & 3->Swap 6 & 0->Swap 4 & 8->Swap 4 & 7->DONE,
123456780,153402768,30,114,1,Swap 4 & 1->Swap 0 & 6->Swap 3 & 2->Swap 8 & 7->Swap 6 & 7->Swap 8 & 1->Swap 5 & 8->Swap 7 & 0->Swap 0 & 6->Swap 7 & 2->Swap 7 & 3->Swap 8 & 5->Swap 5 & 8->Swap 8 & 5->Swap 5 & 7->Swap 3 & 5->Swap 7 & 8->Swap 1 & 7->Swap 5 & 3->Swap 1 & 4->Swap 4 & 1->Swap 1 & 4->Swap 6 & 0->Swap 2 & 8->Swap 0 & 8->Swap 0 & 2->Swap 8 & 6->Swap 2 & 0->Swap 2 & 5->Swap 6 & 0->DONE,30,45,0,Swap 4 & 1->Swap 0 & 6->Swap 3 & 2->Swap 8 & 7->Swap 6 & 7->Swap 8 & 1->Swap 5 & 8->Swap 7 & 0->Swap 0 & 6->Swap 7 & 2->Swap 7 & 3->Swap 8 & 5->Swap 5 & 8->Swap 8 & 5->Swap 5 & 7->Swap 3 & 5->Swap 7 & 8->Swap 1 & 7->Swap 5 & 3->Swap 1 & 4->Swap 4 & 1->Swap 1 & 4->Swap 6 & 0->Swap 2 & 8->Swap 0 & 8->Swap 0 & 2->Swap 6 & 0->Swap 2 & 6->Swap 2 & 5->Swap 8 & 0->DONE,
123456780,158463720,10,97,0,Swap 5 & 2->Swap 8 & 2->Swap 6 & 8->Swap 7 & 4->Swap 4 & 7->Swap 8 & 3->Swap 3 & 8->Swap 8 & 6->Swap 2 & 8->Swap 2 & 5->DONE,10,45,0,Swap 5 & 2->Swap 8 & 2->Swap 6 & 8->Swap 7 & 4->Swap 4 & 7->Swap 8 & 3->Swap 3 & 8->Swap 8 & 6->Swap 2 & 8->Swap 2 & 5->DONE,
123456780,146302785,16,306,1,Swap 3 & 2->Swap 3 & 1->Swap 4 & 3->Swap 0 & 6->Swap 0 & 5->Swap 7 & 3->Swap 3 & 7->Swap 6 & 5->Swap 6 & 2->Swap 1 & 4->Swap 2 & 0->Swap 2 & 4->Swap 5 & 0->Swap 4 & 3->Swap 5 & 3->Swap 3 & 6->DONE,16,78,0,Swap 3 & 2->Swap 3 & 1->Swap 4 & 3->Swap 0 & 6->Swap 0 & 5->Swap 7 & 3->Swap 3 & 7->Swap 6 & 5->Swap 6 & 2->Swap 1 & 4->Swap 2 & 0->Swap 2 & 4->Swap 4 & 3->Swap 5 & 0->Swap 5 & 3->Swap 3 & 6->DONE,
123456780,325864170,18,1068,2,Swap 3 & 2->Swap 4 & 1->Swap 5 & 1->Swap 5 & 4->Swap 8 & 1->Swap 8 & 4->Swap 3 & 5->Swap 2 & 5->Swap 6 & 4->Swap 1 & 7->Swap 1 & 8->Swap 7 & 8->Swap 1 & 3->Swap 4 & 6->Swap 4 & 3->Swap 6 & 5->Swap 5 & 3->Swap 3 & 6->DONE,18,121,1,Swap 3 & 2->Swap 4 & 1->Swap 5 & 1->Swap 5 & 4->Swap 8 & 1->Swap 8 & 4->Swap 3 & 5->Swap 2 & 5->Swap 6 & 4->Swap 1 & 7->Swap 1 & 8->Swap 4 & 6->Swap 7 & 8->Swap 1 & 3->Swap 4 & 3->Swap 3 & 2->Swap 5 & 3->Swap 2 & 5->DONE,
123456780,163472508,16,1041,2,Swap 5 & 4->Swap 6 & 3->Swap 6 & 2->Swap 7 & 5->Swap 0 & 8->Swap 3 & 2->Swap 4 & 7->Swap 7 & 4->Swap 4 & 7->Swap 8 & 0->Swap 7 & 4->Swap 4 & 6->Swap 2 & 6->Swap 2 & 4->Swap 5 & 7->Swap 4 & 5->DONE,16,78,0,Swap 5 & 4->Swap 6 & 3->Swap 6 & 2->Swap 7 & 5->Swap 0 & 8->Swap 3 & 2->Swap 4 & 7->Swap 7 & 4->Swap 4 & 7->Swap 8 & 0->Swap 7 & 6->Swap 2 & 6->Swap 2 & 7->Swap 5 & 4->Swap 7 & 5->Swap 4 & 7->DONE,
123456780,123546780,2,12,0,Swap 5 & 4->Swap 4 & 5->DONE,2,12,0,Swap 5 & 4->Swap 4 & 5->DONE,
123456780,142735806,20,1103,3,Swap 8 & 7->Swap 7 & 5->Swap 0 & 5->Swap 6 & 3->Swap 6 & 2->Swap 3 & 2->Swap 3 & 6->Swap 7 & 4->Swap 7 & 1->Swap 1 & 7->Swap 2 & 6->Swap 4 & 3->Swap 5 & 6->Swap 2 & 4->Swap 5 & 3->Swap 3 & 4->Swap 6 & 4->Swap 4 & 0->Swap 4 & 8->Swap 4 & 7->DONE,20,111,0,Swap 8 & 7->Swap 7 & 5->Swap 0 & 5->Swap 6 & 3->Swap 6 & 2->Swap 3 & 2->Swap 3 & 6->Swap 7 & 4->Swap 7 & 1->Swap 1 & 7->Swap 2 & 6->Swap 4 & 3->Swap 5 & 6->Swap 3 & 4->Swap 2 & 3->Swap 8 & 7->Swap 4 & 8->Swap 0 & 8->Swap 5 & 0->Swap 6 & 0->DONE,
123456780,286753401,16,550,1,Swap 2 & 1->Swap 5 & 1->Swap 1 & 5->Swap 7 & 4->Swap 5 & 1->Swap 8 & 1->Swap 0 & 1->Swap 8 & 5->Swap 6 & 3->Swap 3 & 6->Swap 4 & 7->Swap 1 & 0->Swap 5 & 8->Swap 1 & 8->Swap 1 & 5->Swap 1 & 2->DONE,16,110,1,Swap 2 & 1->Swap 5 & 1->Swap 1 & 5->Swap 7 & 4->Swap 5 & 1->Swap 8 & 1->Swap 0 & 1->Swap 8 & 5->Swap 6 & 3->Swap 3 & 6->Swap 4 & 7->Swap 1 & 0->Swap 5 & 8->Swap 1 & 8->Swap 1 & 5->Swap 1 & 2->DONE,
123456780,57126834,32,31744,167,Swap 0 & 6->Swap 7 & 4->Swap 8 & 4->Swap 5 & 2->Swap 0 & 2->Swap 5 & 1->Swap 6 & 2->Swap 0 & 7->Swap 2 & 4->Swap 4 & 2->Swap 2 & 4->Swap 7 & 1->Swap 6 & 1->Swap 1 & 6->Swap 2 & 8->Swap 3 & 7->Swap 1 & 0->Swap 8 & 2->Swap 0 & 3->Swap 0 & 5->Swap 2 & 3->Swap 2 & 5->Swap 4 & 3->Swap 3 & 6->Swap 3 & 7->Swap 6 & 7->Swap 1 & 0->Swap 4 & 8->Swap 4 & 0->Swap 7 & 8->Swap 7 & 0->Swap 8 & 0->DONE,32,133,1,Swap 0 & 6->Swap 7 & 4->Swap 8 & 4->Swap 5 & 2->Swap 0 & 2->Swap 5 & 1->Swap 6 & 2->Swap 0 & 7->Swap 2 & 4->Swap 4 & 2->Swap 2 & 4->Swap 7 & 1->Swap 6 & 1->Swap 1 & 6->Swap 2 & 8->Swap 3 & 7->Swap 1 & 0->Swap 8 & 2->Swap 0 & 3->Swap 0 & 5->Swap 2 & 3->Swap 1 & 0->Swap 2 & 5->Swap 4 & 3->Swap 4 & 8->Swap 4 & 0->Swap 6 & 7->Swap 3 & 7->Swap 3 & 6->Swap 8 & 0->Swap 7 & 0->Swap 7 & 8->DONE,
123456780,231786450,16,56,1,Swap 8 & 5->Swap 6 & 8->Swap 8 & 6->Swap 0 & 6->Swap 5 & 7->Swap 2 & 1->Swap 7 & 5->Swap 3 & 1->Swap 3 & 2->Swap 6 & 0->Swap 2 & 3->Swap 7 & 4->Swap 4 & 7->Swap 5 & 8->Swap 1 & 3->Swap 1 & 2->DONE,16,45,0,Swap 8 & 5->Swap 6 & 8->Swap 8 & 6->Swap 0 & 6->Swap 5 & 7->Swap 2 & 1->Swap 7 & 5->Swap 3 & 1->Swap 3 & 2->Swap 6 & 0->Swap 2 & 3->Swap 7 & 4->Swap 1 & 3->Swap 1 & 2->Swap 4 & 7->Swap 5 & 8->DONE,
123456780,512436780,10,45,0,Swap 6 & 5->Swap 5 & 6->Swap 0 & 6->Swap 6 & 0->Swap 3 & 2->Swap 5 & 3->Swap 5 & 1->Swap 1 & 5->Swap 3 & 5->Swap 2 & 3->DONE,10,34,1,Swap 6 & 5->Swap 5 & 6->Swap 0 & 6->Swap 6 & 0->Swap 3 & 2->Swap 5 & 3->Swap 5 & 1->Swap 1 & 5->Swap 3 & 5->Swap 2 & 3->DONE,
123456780,632475108,18,728,6,Swap 3 & 2->Swap 4 & 1->Swap 5 & 1->Swap 0 & 8->Swap 8 & 0->Swap 1 & 5->Swap 7 & 1->Swap 6 & 5->Swap 6 & 7->Swap 0 & 8->Swap 6 & 4->Swap 2 & 3->Swap 8 & 0->Swap 7 & 4->Swap 1 & 7->Swap 1 & 6->Swap 4 & 6->Swap 5 & 6->DONE,18,88,0,Swap 3 & 2->Swap 4 & 1->Swap 5 & 1->Swap 0 & 8->Swap 8 & 0->Swap 1 & 5->Swap 7 & 1->Swap 6 & 5->Swap 6 & 7->Swap 0 & 8->Swap 6 & 4->Swap 2 & 3->Swap 8 & 0->Swap 1 & 4->Swap 1 & 6->Swap 7 & 6->Swap 4 & 7->Swap 5 & 6->DONE,
123456780,426753108,8,56,1,Swap 4 & 1->Swap 7 & 1->Swap 6 & 3->Swap 0 & 8->Swap 3 & 6->Swap 8 & 0->Swap 1 & 7->Swap 1 & 4->DONE,8,45,0,Swap 4 & 1->Swap 7 & 1->Swap 6 & 3->Swap 0 & 8->Swap 3 & 6->Swap 1 & 7->Swap 1 & 4->Swap 8 & 0->DONE,
